material,x,y,z,photons,electrons,SL,E
scintillator,16,5,42,True,True,True,True
scintillator,16,5,43,True,True,True,True
scintillator,16,5,44,True,True,True,True
scintillator,16,5,45,True,True,True,True
scintillator,16,5,46,True,True,True,True
scintillator,16,5,47,True,True,True,True
scintillator,16,5,48,True,True,True,True
scintillator,16,5,49,True,True,True,True
scintillator,16,5,50,True,True,True,True
scintillator,16,5,51,True,True,True,True
scintillator,16,5,52,True,True,True,True
scintillator,16,5,53,True,True,True,True
scintillator,16,5,54,True,True,True,True
scintillator,16,5,55,True,True,True,True
scintillator,16,5,56,True,True,True,True
scintillator,16,5,57,True,True,True,True
scintillator,16,5,58,True,True,True,True
scintillator,16,5,59,True,True,True,True
scintillator,16,5,60,True,True,True,True
scintillator,16,5,61,True,True,True,True
scintillator,16,5,62,True,True,True,True
scintillator,16,5,63,True,True,True,True
scintillator,16,5,64,True,True,True,True
scintillator,16,5,65,True,True,True,True
scintillator,16,5,66,True,True,True,True
scintillator,16,6,0,True,True,True,True
scintillator,16,6,1,True,True,True,True
scintillator,16,6,2,True,True,True,True
scintillator,16,6,3,True,True,True,True
scintillator,16,6,4,True,True,True,True
scintillator,16,6,5,True,True,True,True
scintillator,16,6,6,True,True,True,True
scintillator,16,6,7,True,True,True,True
scintillator,16,6,8,True,True,True,True
scintillator,16,6,9,True,True,True,True
scintillator,16,6,10,True,True,True,True
scintillator,16,6,11,True,True,True,True
scintillator,16,6,12,True,True,True,True
scintillator,16,6,13,True,True,True,True
scintillator,16,6,14,True,True,True,True
scintillator,16,6,15,True,True,True,True
scintillator,16,6,16,True,True,True,True
scintillator,16,6,17,True,True,True,True
scintillator,16,6,18,True,True,True,True
scintillator,16,6,19,True,True,True,True
scintillator,16,6,20,True,True,True,True
scintillator,16,6,21,True,True,True,True
scintillator,16,6,22,True,True,True,True
scintillator,16,6,23,True,True,True,True
scintillator,16,6,24,True,True,True,True
scintillator,16,6,25,True,True,True,True
scintillator,16,6,26,True,True,True,True
scintillator,16,6,27,True,True,True,True
scintillator,16,6,28,True,True,True,True
scintillator,16,6,29,True,True,True,True
scintillator,16,6,30,True,True,True,True
scintillator,16,6,31,True,True,True,True
scintillator,16,6,32,True,True,True,True
scintillator,16,6,33,True,True,True,True
scintillator,16,6,34,True,True,True,True
scintillator,16,6,35,True,True,True,True
scintillator,16,6,36,True,True,True,True
scintillator,16,6,37,True,True,True,True
scintillator,16,6,38,True,True,True,True
scintillator,16,6,39,True,True,True,True
scintillator,16,6,40,True,True,True,True
scintillator,16,6,41,True,True,True,True
scintillator,16,6,42,True,True,True,True
scintillator,16,6,43,True,True,True,True
scintillator,16,6,44,True,True,True,True
scintillator,16,6,45,True,True,True,True
scintillator,16,6,46,True,True,True,True
scintillator,16,6,47,True,True,True,True
scintillator,16,6,48,True,True,True,True
scintillator,16,6,49,True,True,True,True
scintillator,16,6,50,True,True,True,True
scintillator,16,6,51,True,True,True,True
scintillator,16,6,52,True,True,True,True
scintillator,16,6,53,True,True,True,True
scintillator,16,6,54,True,True,True,True
scintillator,16,6,55,True,True,True,True
scintillator,16,6,56,True,True,True,True
scintillator,16,6,57,True,True,True,True
scintillator,16,6,58,True,True,True,True
scintillator,16,6,59,True,True,True,True
scintillator,16,6,60,True,True,True,True
scintillator,16,6,61,True,True,True,True
scintillator,16,6,62,True,True,True,True
scintillator,16,6,63,True,True,True,True
scintillator,16,6,64,True,True,True,True
scintillator,16,6,65,True,True,True,True
scintillator,16,6,66,True,True,True,True
scintillator,16,7,0,True,True,True,True
scintillator,16,7,1,True,True,True,True
scintillator,16,7,2,True,True,True,True
scintillator,16,7,3,True,True,True,True
scintillator,16,7,4,True,True,True,True
scintillator,16,7,5,True,True,True,True
scintillator,16,7,6,True,True,True,True
scintillator,16,7,7,True,True,True,True
scintillator,16,7,8,True,True,True,True
scintillator,16,7,9,True,True,True,True
scintillator,16,7,10,True,True,True,True
scintillator,16,7,11,True,True,True,True
scintillator,16,7,12,True,True,True,True
scintillator,16,7,13,True,True,True,True
scintillator,16,7,14,True,True,True,True
scintillator,16,7,15,True,True,True,True
scintillator,16,7,16,True,True,True,True
scintillator,16,7,17,True,True,True,True
scintillator,16,7,18,True,True,True,True
scintillator,16,7,19,True,True,True,True
scintillator,16,7,20,True,True,True,True
scintillator,16,7,21,True,True,True,True
scintillator,16,7,22,True,True,True,True
scintillator,16,7,23,True,True,True,True
scintillator,16,7,24,True,True,True,True
scintillator,16,7,25,True,True,True,True
scintillator,16,7,26,True,True,True,True
scintillator,16,7,27,True,True,True,True
scintillator,16,7,28,True,True,True,True
scintillator,16,7,29,True,True,True,True
scintillator,16,7,30,True,True,True,True
scintillator,16,7,31,True,True,True,True
scintillator,16,7,32,True,True,True,True
scintillator,16,7,33,True,True,True,True
scintillator,16,7,34,True,True,True,True
scintillator,16,7,35,True,True,True,True
scintillator,16,7,36,True,True,True,True
scintillator,16,7,37,True,True,True,True
scintillator,16,7,38,True,True,True,True
scintillator,16,7,39,True,True,True,True
scintillator,16,7,40,True,True,True,True
scintillator,16,7,41,True,True,True,True
scintillator,16,7,42,True,True,True,True
scintillator,16,7,43,True,True,True,True
scintillator,16,7,44,True,True,True,True
scintillator,16,7,45,True,True,True,True
scintillator,16,7,46,True,True,True,True
scintillator,16,7,47,True,True,True,True
scintillator,16,7,48,True,True,True,True
scintillator,16,7,49,True,True,True,True
scintillator,16,7,50,True,True,True,True
scintillator,16,7,51,True,True,True,True
scintillator,16,7,52,True,True,True,True
scintillator,16,7,53,True,True,True,True
scintillator,16,7,54,True,True,True,True
scintillator,16,7,55,True,True,True,True
scintillator,16,7,56,True,True,True,True
scintillator,16,7,57,True,True,True,True
scintillator,16,7,58,True,True,True,True
scintillator,16,7,59,True,True,True,True
scintillator,16,7,60,True,True,True,True
scintillator,16,7,61,True,True,True,True
scintillator,16,7,62,True,True,True,True
scintillator,16,7,63,True,True,True,True
scintillator,16,7,64,True,True,True,True
scintillator,16,7,65,True,True,True,True
scintillator,16,7,66,True,True,True,True
scintillator,16,8,0,True,True,True,True
scintillator,16,8,1,True,True,True,True
scintillator,16,8,2,True,True,True,True
scintillator,16,8,3,True,True,True,True
scintillator,16,8,4,True,True,True,True
scintillator,16,8,5,True,True,True,True
scintillator,16,8,6,True,True,True,True
scintillator,16,8,7,True,True,True,True
scintillator,16,8,8,True,True,True,True
scintillator,16,8,9,True,True,True,True
scintillator,16,8,10,True,True,True,True
scintillator,16,8,11,True,True,True,True
scintillator,16,8,12,True,True,True,True
scintillator,16,8,13,True,True,True,True
scintillator,16,8,14,True,True,True,True
scintillator,16,8,15,True,True,True,True
scintillator,16,8,16,True,True,True,True
scintillator,16,8,17,True,True,True,True
scintillator,16,8,18,True,True,True,True
scintillator,16,8,19,True,True,True,True
scintillator,16,8,20,True,True,True,True
scintillator,16,8,21,True,True,True,True
scintillator,16,8,22,True,True,True,True
scintillator,16,8,23,True,True,True,True
scintillator,16,8,24,True,True,True,True
scintillator,16,8,25,True,True,True,True
scintillator,16,8,26,True,True,True,True
scintillator,16,8,27,True,True,True,True
scintillator,16,8,28,True,True,True,True
scintillator,16,8,29,True,True,True,True
scintillator,16,8,30,True,True,True,True
scintillator,16,8,31,True,True,True,True
scintillator,16,8,32,True,True,True,True
scintillator,16,8,33,True,True,True,True
scintillator,16,8,34,True,True,True,True
scintillator,16,8,35,True,True,True,True
scintillator,16,8,36,True,True,True,True
scintillator,16,8,37,True,True,True,True
scintillator,16,8,38,True,True,True,True
scintillator,16,8,39,True,True,True,True
scintillator,16,8,40,True,True,True,True
scintillator,16,8,41,True,True,True,True
scintillator,16,8,42,True,True,True,True
scintillator,16,8,43,True,True,True,True
scintillator,16,8,44,True,True,True,True
scintillator,16,8,45,True,True,True,True
scintillator,16,8,46,True,True,True,True
scintillator,16,8,47,True,True,True,True
scintillator,16,8,48,True,True,True,True
scintillator,16,8,49,True,True,True,True
scintillator,16,8,50,True,True,True,True
scintillator,16,8,51,True,True,True,True
scintillator,16,8,52,True,True,True,True
scintillator,16,8,53,True,True,True,True
scintillator,16,8,54,True,True,True,True
scintillator,16,8,55,True,True,True,True
scintillator,16,8,56,True,True,True,True
scintillator,16,8,57,True,True,True,True
scintillator,16,8,58,True,True,True,True
scintillator,16,8,59,True,True,True,True
scintillator,16,8,60,True,True,True,True
scintillator,16,8,61,True,True,True,True
scintillator,16,8,62,True,True,True,True
scintillator,16,8,63,True,True,True,True
scintillator,16,8,64,True,True,True,True
scintillator,16,8,65,True,True,True,True
scintillator,16,8,66,True,True,True,True
scintillator,16,9,0,True,True,True,True
scintillator,16,9,1,True,True,True,True
scintillator,16,9,2,True,True,True,True
scintillator,16,9,3,True,True,True,True
scintillator,16,9,4,True,True,True,True
scintillator,16,9,5,True,True,True,True
scintillator,16,9,6,True,True,True,True
scintillator,16,9,7,True,True,True,True
scintillator,16,9,8,True,True,True,True
scintillator,16,9,9,True,True,True,True
scintillator,16,9,10,True,True,True,True
scintillator,16,9,11,True,True,True,True
scintillator,16,9,12,True,True,True,True
scintillator,16,9,13,True,True,True,True
scintillator,16,9,14,True,True,True,True
scintillator,16,9,15,True,True,True,True
scintillator,16,9,16,True,True,True,True
scintillator,16,9,17,True,True,True,True
scintillator,16,9,18,True,True,True,True
scintillator,16,9,19,True,True,True,True
scintillator,16,9,20,True,True,True,True
scintillator,16,9,21,True,True,True,True
scintillator,16,9,22,True,True,True,True
scintillator,16,9,23,True,True,True,True
scintillator,16,9,24,True,True,True,True
scintillator,16,9,25,True,True,True,True
scintillator,16,9,26,True,True,True,True
scintillator,16,9,27,True,True,True,True
scintillator,16,9,28,True,True,True,True
scintillator,16,9,29,True,True,True,True
scintillator,16,9,30,True,True,True,True
scintillator,16,9,31,True,True,True,True
scintillator,16,9,32,True,True,True,True
scintillator,16,9,33,True,True,True,True
scintillator,16,9,34,True,True,True,True
scintillator,16,9,35,True,True,True,True
scintillator,16,9,36,True,True,True,True
scintillator,16,9,37,True,True,True,True
scintillator,16,9,38,True,True,True,True
scintillator,16,9,39,True,True,True,True
scintillator,16,9,40,True,True,True,True
scintillator,16,9,41,True,True,True,True
scintillator,16,9,42,True,True,True,True
scintillator,16,9,43,True,True,True,True
scintillator,16,9,44,True,True,True,True
scintillator,16,9,45,True,True,True,True
scintillator,16,9,46,True,True,True,True
scintillator,16,9,47,True,True,True,True
scintillator,16,9,48,True,True,True,True
scintillator,16,9,49,True,True,True,True
scintillator,16,9,50,True,True,True,True
scintillator,16,9,51,True,True,True,True
scintillator,16,9,52,True,True,True,True
scintillator,16,9,53,True,True,True,True
scintillator,16,9,54,True,True,True,True
scintillator,16,9,55,True,True,True,True
scintillator,16,9,56,True,True,True,True
scintillator,16,9,57,True,True,True,True
scintillator,16,9,58,True,True,True,True
scintillator,16,9,59,True,True,True,True
scintillator,16,9,60,True,True,True,True
scintillator,16,9,61,True,True,True,True
scintillator,16,9,62,True,True,True,True
scintillator,16,9,63,True,True,True,True
scintillator,16,9,64,True,True,True,True
scintillator,16,9,65,True,True,True,True
scintillator,16,9,66,True,True,True,True
scintillator,16,10,0,True,True,True,True
scintillator,16,10,1,True,True,True,True
scintillator,16,10,2,True,True,True,True
scintillator,16,10,3,True,True,True,True
scintillator,16,10,4,True,True,True,True
scintillator,16,10,5,True,True,True,True
scintillator,16,10,6,True,True,True,True
scintillator,16,10,7,True,True,True,True
scintillator,16,10,8,True,True,True,True
scintillator,16,10,9,True,True,True,True
scintillator,16,10,10,True,True,True,True
scintillator,16,10,11,True,True,True,True
scintillator,16,10,12,True,True,True,True
scintillator,16,10,13,True,True,True,True
scintillator,16,10,14,True,True,True,True
scintillator,16,10,15,True,True,True,True
scintillator,16,10,16,True,True,True,True
scintillator,16,10,17,True,True,True,True
scintillator,16,10,18,True,True,True,True
scintillator,16,10,19,True,True,True,True
scintillator,16,10,20,True,True,True,True
scintillator,16,10,21,True,True,True,True
scintillator,16,10,22,True,True,True,True
scintillator,16,10,23,True,True,True,True
scintillator,16,10,24,True,True,True,True
scintillator,16,10,25,True,True,True,True
scintillator,16,10,26,True,True,True,True
scintillator,16,10,27,True,True,True,True
scintillator,16,10,28,True,True,True,True
scintillator,16,10,29,True,True,True,True
scintillator,16,10,30,True,True,True,True
scintillator,16,10,31,True,True,True,True
scintillator,16,10,32,True,True,True,True
scintillator,16,10,33,True,True,True,True
scintillator,16,10,34,True,True,True,True
scintillator,16,10,35,True,True,True,True
scintillator,16,10,36,True,True,True,True
scintillator,16,10,37,True,True,True,True
scintillator,16,10,38,True,True,True,True
scintillator,16,10,39,True,True,True,True
scintillator,16,10,40,True,True,True,True
scintillator,16,10,41,True,True,True,True
scintillator,16,10,42,True,True,True,True
scintillator,16,10,43,True,True,True,True
scintillator,16,10,44,True,True,True,True
scintillator,16,10,45,True,True,True,True
scintillator,16,10,46,True,True,True,True
scintillator,16,10,47,True,True,True,True
scintillator,16,10,48,True,True,True,True
scintillator,16,10,49,True,True,True,True
scintillator,16,10,50,True,True,True,True
scintillator,16,10,51,True,True,True,True
scintillator,16,10,52,True,True,True,True
scintillator,16,10,53,True,True,True,True
scintillator,16,10,54,True,True,True,True
scintillator,16,10,55,True,True,True,True
scintillator,16,10,56,True,True,True,True
scintillator,16,10,57,True,True,True,True
scintillator,16,10,58,True,True,True,True
scintillator,16,10,59,True,True,True,True
scintillator,16,10,60,True,True,True,True
scintillator,16,10,61,True,True,True,True
scintillator,16,10,62,True,True,True,True
scintillator,16,10,63,True,True,True,True
scintillator,16,10,64,True,True,True,True
scintillator,16,10,65,True,True,True,True
scintillator,16,10,66,True,True,True,True
scintillator,16,11,0,True,True,True,True
scintillator,16,11,1,True,True,True,True
scintillator,16,11,2,True,True,True,True
scintillator,16,11,3,True,True,True,True
scintillator,16,11,4,True,True,True,True
scintillator,16,11,5,True,True,True,True
scintillator,16,11,6,True,True,True,True
scintillator,16,11,7,True,True,True,True
scintillator,16,11,8,True,True,True,True
scintillator,16,11,9,True,True,True,True
scintillator,16,11,10,True,True,True,True
scintillator,16,11,11,True,True,True,True
scintillator,16,11,12,True,True,True,True
scintillator,16,11,13,True,True,True,True
scintillator,16,11,14,True,True,True,True
scintillator,16,11,15,True,True,True,True
scintillator,16,11,16,True,True,True,True
scintillator,16,11,17,True,True,True,True
scintillator,16,11,18,True,True,True,True
scintillator,16,11,19,True,True,True,True
scintillator,16,11,20,True,True,True,True
scintillator,16,11,21,True,True,True,True
scintillator,16,11,22,True,True,True,True
scintillator,16,11,23,True,True,True,True
scintillator,16,11,24,True,True,True,True
scintillator,16,11,25,True,True,True,True
scintillator,16,11,26,True,True,True,True
scintillator,16,11,27,True,True,True,True
scintillator,16,11,28,True,True,True,True
scintillator,16,11,29,True,True,True,True
scintillator,16,11,30,True,True,True,True
scintillator,16,11,31,True,True,True,True
scintillator,16,11,32,True,True,True,True
scintillator,16,11,33,True,True,True,True
scintillator,16,11,34,True,True,True,True
scintillator,16,11,35,True,True,True,True
scintillator,16,11,36,True,True,True,True
scintillator,16,11,37,True,True,True,True
scintillator,16,11,38,True,True,True,True
scintillator,16,11,39,True,True,True,True
scintillator,16,11,40,True,True,True,True
scintillator,16,11,41,True,True,True,True
scintillator,16,11,42,True,True,True,True
scintillator,16,11,43,True,True,True,True
scintillator,16,11,44,True,True,True,True
scintillator,16,11,45,True,True,True,True
scintillator,16,11,46,True,True,True,True
scintillator,16,11,47,True,True,True,True
scintillator,16,11,48,True,True,True,True
scintillator,16,11,49,True,True,True,True
scintillator,16,11,50,True,True,True,True
scintillator,16,11,51,True,True,True,True
scintillator,16,11,52,True,True,True,True
scintillator,16,11,53,True,True,True,True
scintillator,16,11,54,True,True,True,True
scintillator,16,11,55,True,True,True,True
scintillator,16,11,56,True,True,True,True
scintillator,16,11,57,True,True,True,True
scintillator,16,11,58,True,True,True,True
scintillator,16,11,59,True,True,True,True
scintillator,16,11,60,True,True,True,True
scintillator,16,11,61,True,True,True,True
scintillator,16,11,62,True,True,True,True
scintillator,16,11,63,True,True,True,True
scintillator,16,11,64,True,True,True,True
scintillator,16,11,65,True,True,True,True
scintillator,16,11,66,True,True,True,True
scintillator,17,0,0,True,True,True,True
scintillator,17,0,1,True,True,True,True
scintillator,17,0,2,True,True,True,True
scintillator,17,0,3,True,True,True,True
scintillator,17,0,4,True,True,True,True
scintillator,17,0,5,True,True,True,True
scintillator,17,0,6,True,True,True,True
scintillator,17,0,7,True,True,True,True
scintillator,17,0,8,True,True,True,True
scintillator,17,0,9,True,True,True,True
scintillator,17,0,10,True,True,True,True
scintillator,17,0,11,True,True,True,True
scintillator,17,0,12,True,True,True,True
scintillator,17,0,13,True,True,True,True
scintillator,17,0,14,True,True,True,True
scintillator,17,0,15,True,True,True,True
scintillator,17,0,16,True,True,True,True
scintillator,17,0,17,True,True,True,True
scintillator,17,0,18,True,True,True,True
scintillator,17,0,19,True,True,True,True
scintillator,17,0,20,True,True,True,True
scintillator,17,0,21,True,True,True,True
scintillator,17,0,22,True,True,True,True
scintillator,17,0,23,True,True,True,True
scintillator,17,0,24,True,True,True,True
scintillator,17,0,25,True,True,True,True
scintillator,17,0,26,True,True,True,True
scintillator,17,0,27,True,True,True,True
scintillator,17,0,28,True,True,True,True
scintillator,17,0,29,True,True,True,True
scintillator,17,0,30,True,True,True,True
scintillator,17,0,31,True,True,True,True
scintillator,17,0,32,True,True,True,True
scintillator,17,0,33,True,True,True,True
scintillator,17,0,34,True,True,True,True
scintillator,17,0,35,True,True,True,True
scintillator,17,0,36,True,True,True,True
scintillator,17,0,37,True,True,True,True
scintillator,17,0,38,True,True,True,True
scintillator,17,0,39,True,True,True,True
scintillator,17,0,40,True,True,True,True
scintillator,17,0,41,True,True,True,True
scintillator,17,0,42,True,True,True,True
scintillator,17,0,43,True,True,True,True
scintillator,17,0,44,True,True,True,True
scintillator,17,0,45,True,True,True,True
scintillator,17,0,46,True,True,True,True
scintillator,17,0,47,True,True,True,True
scintillator,17,0,48,True,True,True,True
scintillator,17,0,49,True,True,True,True
scintillator,17,0,50,True,True,True,True
scintillator,17,0,51,True,True,True,True
scintillator,17,0,52,True,True,True,True
scintillator,17,0,53,True,True,True,True
scintillator,17,0,54,True,True,True,True
scintillator,17,0,55,True,True,True,True
scintillator,17,0,56,True,True,True,True
scintillator,17,0,57,True,True,True,True
scintillator,17,0,58,True,True,True,True
scintillator,17,0,59,True,True,True,True
scintillator,17,0,60,True,True,True,True
scintillator,17,0,61,True,True,True,True
scintillator,17,0,62,True,True,True,True
scintillator,17,0,63,True,True,True,True
scintillator,17,0,64,True,True,True,True
scintillator,17,0,65,True,True,True,True
scintillator,17,0,66,True,True,True,True
scintillator,17,1,0,True,True,True,True
scintillator,17,1,1,True,True,True,True
scintillator,17,1,2,True,True,True,True
scintillator,17,1,3,True,True,True,True
scintillator,17,1,4,True,True,True,True
scintillator,17,1,5,True,True,True,True
scintillator,17,1,6,True,True,True,True
scintillator,17,1,7,True,True,True,True
scintillator,17,1,8,True,True,True,True
scintillator,17,1,9,True,True,True,True
scintillator,17,1,10,True,True,True,True
scintillator,17,1,11,True,True,True,True
scintillator,17,1,12,True,True,True,True
scintillator,17,1,13,True,True,True,True
scintillator,17,1,14,True,True,True,True
scintillator,17,1,15,True,True,True,True
scintillator,17,1,16,True,True,True,True
scintillator,17,1,17,True,True,True,True
scintillator,17,1,18,True,True,True,True
scintillator,17,1,19,True,True,True,True
scintillator,17,1,20,True,True,True,True
scintillator,17,1,21,True,True,True,True
scintillator,17,1,22,True,True,True,True
scintillator,17,1,23,True,True,True,True
scintillator,17,1,24,True,True,True,True
scintillator,17,1,25,True,True,True,True
scintillator,17,1,26,True,True,True,True
scintillator,17,1,27,True,True,True,True
scintillator,17,1,28,True,True,True,True
scintillator,17,1,29,True,True,True,True
scintillator,17,1,30,True,True,True,True
scintillator,17,1,31,True,True,True,True
scintillator,17,1,32,True,True,True,True
scintillator,17,1,33,True,True,True,True
scintillator,17,1,34,True,True,True,True
scintillator,17,1,35,True,True,True,True
scintillator,17,1,36,True,True,True,True
scintillator,17,1,37,True,True,True,True
scintillator,17,1,38,True,True,True,True
scintillator,17,1,39,True,True,True,True
scintillator,17,1,40,True,True,True,True
scintillator,17,1,41,True,True,True,True
scintillator,17,1,42,True,True,True,True
scintillator,17,1,43,True,True,True,True
scintillator,17,1,44,True,True,True,True
scintillator,17,1,45,True,True,True,True
scintillator,17,1,46,True,True,True,True
scintillator,17,1,47,True,True,True,True
scintillator,17,1,48,True,True,True,True
scintillator,17,1,49,True,True,True,True
scintillator,17,1,50,True,True,True,True
scintillator,17,1,51,True,True,True,True
scintillator,17,1,52,True,True,True,True
scintillator,17,1,53,True,True,True,True
scintillator,17,1,54,True,True,True,True
scintillator,17,1,55,True,True,True,True
scintillator,17,1,56,True,True,True,True
scintillator,17,1,57,True,True,True,True
scintillator,17,1,58,True,True,True,True
scintillator,17,1,59,True,True,True,True
scintillator,17,1,60,True,True,True,True
scintillator,17,1,61,True,True,True,True
scintillator,17,1,62,True,True,True,True
scintillator,17,1,63,True,True,True,True
scintillator,17,1,64,True,True,True,True
scintillator,17,1,65,True,True,True,True
scintillator,17,1,66,True,True,True,True
scintillator,17,2,0,True,True,True,True
scintillator,17,2,1,True,True,True,True
scintillator,17,2,2,True,True,True,True
scintillator,17,2,3,True,True,True,True
scintillator,17,2,4,True,True,True,True
scintillator,17,2,5,True,True,True,True
scintillator,17,2,6,True,True,True,True
scintillator,17,2,7,True,True,True,True
scintillator,17,2,8,True,True,True,True
scintillator,17,2,9,True,True,True,True
scintillator,17,2,10,True,True,True,True
scintillator,17,2,11,True,True,True,True
scintillator,17,2,12,True,True,True,True
scintillator,17,2,13,True,True,True,True
scintillator,17,2,14,True,True,True,True
scintillator,17,2,15,True,True,True,True
scintillator,17,2,16,True,True,True,True
scintillator,17,2,17,True,True,True,True
scintillator,17,2,18,True,True,True,True
scintillator,17,2,19,True,True,True,True
scintillator,17,2,20,True,True,True,True
scintillator,17,2,21,True,True,True,True
scintillator,17,2,22,True,True,True,True
scintillator,17,2,23,True,True,True,True
scintillator,17,2,24,True,True,True,True
scintillator,17,2,25,True,True,True,True
scintillator,17,2,26,True,True,True,True
scintillator,17,2,27,True,True,True,True
scintillator,17,2,28,True,True,True,True
scintillator,17,2,29,True,True,True,True
scintillator,17,2,30,True,True,True,True
scintillator,17,2,31,True,True,True,True
scintillator,17,2,32,True,True,True,True
scintillator,17,2,33,True,True,True,True
scintillator,17,2,34,True,True,True,True
scintillator,17,2,35,True,True,True,True
scintillator,17,2,36,True,True,True,True
scintillator,17,2,37,True,True,True,True
scintillator,17,2,38,True,True,True,True
scintillator,17,2,39,True,True,True,True
scintillator,17,2,40,True,True,True,True
scintillator,17,2,41,True,True,True,True
scintillator,17,2,42,True,True,True,True
scintillator,17,2,43,True,True,True,True
scintillator,17,2,44,True,True,True,True
scintillator,17,2,45,True,True,True,True
scintillator,17,2,46,True,True,True,True
scintillator,17,2,47,True,True,True,True
scintillator,17,2,48,True,True,True,True
scintillator,17,2,49,True,True,True,True
scintillator,17,2,50,True,True,True,True
scintillator,17,2,51,True,True,True,True
scintillator,17,2,52,True,True,True,True
scintillator,17,2,53,True,True,True,True
scintillator,17,2,54,True,True,True,True
scintillator,17,2,55,True,True,True,True
scintillator,17,2,56,True,True,True,True
scintillator,17,2,57,True,True,True,True
scintillator,17,2,58,True,True,True,True
scintillator,17,2,59,True,True,True,True
scintillator,17,2,60,True,True,True,True
scintillator,17,2,61,True,True,True,True
scintillator,17,2,62,True,True,True,True
scintillator,17,2,63,True,True,True,True
scintillator,17,2,64,True,True,True,True
scintillator,17,2,65,True,True,True,True
scintillator,17,2,66,True,True,True,True
scintillator,17,3,0,True,True,True,True
scintillator,17,3,1,True,True,True,True
scintillator,17,3,2,True,True,True,True
scintillator,17,3,3,True,True,True,True
scintillator,17,3,4,True,True,True,True
scintillator,17,3,5,True,True,True,True
scintillator,17,3,6,True,True,True,True
scintillator,17,3,7,True,True,True,True
scintillator,17,3,8,True,True,True,True
scintillator,17,3,9,True,True,True,True
scintillator,17,3,10,True,True,True,True
scintillator,17,3,11,True,True,True,True
scintillator,17,3,12,True,True,True,True
scintillator,17,3,13,True,True,True,True
scintillator,17,3,14,True,True,True,True
scintillator,17,3,15,True,True,True,True
scintillator,17,3,16,True,True,True,True
scintillator,17,3,17,True,True,True,True
scintillator,17,3,18,True,True,True,True
scintillator,17,3,19,True,True,True,True
scintillator,17,3,20,True,True,True,True
scintillator,17,3,21,True,True,True,True
scintillator,17,3,22,True,True,True,True
scintillator,17,3,23,True,True,True,True
scintillator,17,3,24,True,True,True,True
scintillator,17,3,25,True,True,True,True
scintillator,17,3,26,True,True,True,True
scintillator,17,3,27,True,True,True,True
scintillator,17,3,28,True,True,True,True
scintillator,17,3,29,True,True,True,True
scintillator,17,3,30,True,True,True,True
scintillator,17,3,31,True,True,True,True
scintillator,17,3,32,True,True,True,True
scintillator,17,3,33,True,True,True,True
scintillator,17,3,34,True,True,True,True
scintillator,17,3,35,True,True,True,True
scintillator,17,3,36,True,True,True,True
scintillator,17,3,37,True,True,True,True
scintillator,17,3,38,True,True,True,True
scintillator,17,3,39,True,True,True,True
scintillator,17,3,40,True,True,True,True
scintillator,17,3,41,True,True,True,True
scintillator,17,3,42,True,True,True,True
scintillator,17,3,43,True,True,True,True
scintillator,17,3,44,True,True,True,True
scintillator,17,3,45,True,True,True,True
scintillator,17,3,46,True,True,True,True
scintillator,17,3,47,True,True,True,True
scintillator,17,3,48,True,True,True,True
scintillator,17,3,49,True,True,True,True
scintillator,17,3,50,True,True,True,True
scintillator,17,3,51,True,True,True,True
scintillator,17,3,52,True,True,True,True
scintillator,17,3,53,True,True,True,True
scintillator,17,3,54,True,True,True,True
scintillator,17,3,55,True,True,True,True
scintillator,17,3,56,True,True,True,True
scintillator,17,3,57,True,True,True,True
scintillator,17,3,58,True,True,True,True
scintillator,17,3,59,True,True,True,True
scintillator,17,3,60,True,True,True,True
scintillator,17,3,61,True,True,True,True
scintillator,17,3,62,True,True,True,True
scintillator,17,3,63,True,True,True,True
scintillator,17,3,64,True,True,True,True
scintillator,17,3,65,True,True,True,True
scintillator,17,3,66,True,True,True,True
scintillator,17,4,0,True,True,True,True
scintillator,17,4,1,True,True,True,True
scintillator,17,4,2,True,True,True,True
scintillator,17,4,3,True,True,True,True
scintillator,17,4,4,True,True,True,True
scintillator,17,4,5,True,True,True,True
scintillator,17,4,6,True,True,True,True
scintillator,17,4,7,True,True,True,True
scintillator,17,4,8,True,True,True,True
scintillator,17,4,9,True,True,True,True
scintillator,17,4,10,True,True,True,True
scintillator,17,4,11,True,True,True,True
scintillator,17,4,12,True,True,True,True
scintillator,17,4,13,True,True,True,True
scintillator,17,4,14,True,True,True,True
scintillator,17,4,15,True,True,True,True
scintillator,17,4,16,True,True,True,True
scintillator,17,4,17,True,True,True,True
scintillator,17,4,18,True,True,True,True
scintillator,17,4,19,True,True,True,True
scintillator,17,4,20,True,True,True,True
scintillator,17,4,21,True,True,True,True
scintillator,17,4,22,True,True,True,True
scintillator,17,4,23,True,True,True,True
scintillator,17,4,24,True,True,True,True
scintillator,17,4,25,True,True,True,True
scintillator,17,4,26,True,True,True,True
scintillator,17,4,27,True,True,True,True
scintillator,17,4,28,True,True,True,True
scintillator,17,4,29,True,True,True,True
scintillator,17,4,30,True,True,True,True
scintillator,17,4,31,True,True,True,True
scintillator,17,4,32,True,True,True,True
scintillator,17,4,33,True,True,True,True
scintillator,17,4,34,True,True,True,True
scintillator,17,4,35,True,True,True,True
scintillator,17,4,36,True,True,True,True
scintillator,17,4,37,True,True,True,True
scintillator,17,4,38,True,True,True,True
scintillator,17,4,39,True,True,True,True
